message_id,dm_ntype,dm_stype,emergency_level,issued_at,issuing_agency,message_content
232437,산불,,안전안내,2025-03-28 14:00:23,경산시,"건조한 날씨와 강풍으로 대형산불 발생 위험이 높으므로 ▲소각금지▲산행시 화기물 소지 금지▲용접,예초기 작업시 불꽃유의 등 산불예방에 적극 동참바랍니다. "
241494,홍수,,안전안내,2025-07-19 15:53:22,낙동강홍수통제소,"오늘 15:40 덕천강 진주시(덕천교)지점 홍수정보(심각) , 하천범람에 대비 바랍니다."
232430,산불,,안전안내,2025-03-28 13:20:27,거창군,강풍으로 산불 발생 위험이 높으니 ▲성묘·입산 자제▲농업부산물·쓰레기 소각금지▲산불 발견 시 즉시 신고 등 산불 예방에 협조해 주시기 바랍니다.
232760,산불,,안전안내,2025-03-31 13:01:25,익산시,"산불 재난 위기경보 심각 단계 발령. 산불 발생 위험이 높으니 영농부산물, 쓰레기 등 소각행위 금지, 산불 발견 시 즉시 신고하여 주시기 바랍니다. "
247865,호우,,긴급재난,2025-08-26 07:25:51,기상청,07:24 화천군 사내면 인근 50mm/h 이상 강한 비로 침수 등 우려(국민행동요령: cbs033.kma.go.kr) Heavy rain
238834,폭염,,안전안내,2025-07-09 16:29:55,산청군,"무더운 날씨가 지속되고 있습니다▲낮 시간(12시~17시) 논·밭작업 및 야외활동 자제 ▲폭염 안전수칙(물, 그늘, 휴식) 준수 ▲부모님께 안부전화 드리기"
239402,호우,,안전안내,2025-07-13 17:10:55,의성군,"집중호우 대비 안전주의
▷야외 활동 자제
▷계곡, 하천변, 물놀이장 등 야영객들은 사전 대피 및 안전한 곳으로 대피바랍니다."
241046,산사태,,안전안내,2025-07-18 23:53:58,청도군,산사태 경보 발령으로 관내 산사태 우려가 심각한 상황. 인근 주민은 공무원의 안내에 따라 지정된 대피장소로 신속히 이동바랍니다.
243002,폭염,,안전안내,2025-07-27 11:00:33,이천시,매우 강한 폭염이 연일 지속되고 있습니다. 야외활동을 자제해 주시고 충분한 물 섭취와 그늘 휴식 등으로 온열질환을 예방하여 주시기 바랍니다.
247415,폭염,,안전안내,2025-08-23 13:00:42,밀양시,"관내 폭염특보 발효중입니다.
▲무더운시간 야외작업(공사, 농약살포, 작물 수확 등) 자제 ▲안전수칙(물, 그늘, 휴식)지키기 등 건강관리에 유의바랍니다."
241360,호우,,안전안내,2025-07-19 12:44:44,김해시,"오늘 12시 30분 우리지역 호우경보 발효. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요."
239802,산사태,,안전안내,2025-07-17 02:17:08,태안군,태안군 전지역 산사태 경보 발령. 산림 주변 위험 지역 접근 금지. 산림 인접지역 주민들은 지금 즉시 대피소(마을회관 등)로 대피하시기 바랍니다.
248167,폭염,,안전안내,2025-08-29 10:07:36,함양군,"폭염 대비 안전관리 철저 △낮 시간 논·밭,야외작업 자제 △충분히 물을 마시고 그늘에서 휴식을 취하는 등 건강관리에 유의하시기 바랍니다."
242145,폭염,,안전안내,2025-07-23 09:59:48,행정안전부,오늘 10:00 폭염경보. 야외 활동을 자제하세요. 충분히 물을 마시고 그늘에서 휴식을 취하는 등 건강관리에 유의하세요.
237298,폭염,,안전안내,2025-06-28 12:57:13,창녕군,"창녕군 폭염경보 발효중. 낮시간 동안 영농 작업 등 야외 활동 자제, 충분한 물 섭취 및 그늘에서 휴식을 취하는 등 건강관리에 유의하시길 바랍니다."
242891,폭염,,안전안내,2025-07-26 14:55:07,완도군,"폭염 지속 중 ▲ 물 자주 마시기 ▲ 그늘에서 휴식 ▲ 한낮 야외 작업 절대 자제 ▲ 외출 시 모자, 양산 착용 등 건강 관리에 유의하시기 바랍니다."
247938,폭염,,안전안내,2025-08-26 13:13:16,고흥군,"낮 최고온도 33도 ▲낮 시간(12~17) 야외작업 자제▲무더위쉼터, 그늘 등 이용 권장▲충분한 수분섭취, 휴식 등 안전에 유의하시기 바랍니다."
231392,산불,,안전안내,2025-03-22 14:24:23,산청군,"어제 시천면 산불 진화중. 중태 외공 ,점동, 내공, 후평, 반천, 불계마을 방향으로 확산중. 인근 주민들은 선비문화연구원으로 즉시 대피 바랍니다. "
238557,폭염,,안전안내,2025-07-08 10:44:31,목포시,연일 무더위 지속 ▲한낮 야외 작업 자제 ▲1인 작업 금지 ▲그늘에서 자주 휴식 ▲충분한 수분 섭취 ▲외출 시 양산 쓰기 등 건강관리에 유의 바랍니다.
234002,산불,,안전안내,2025-04-10 08:48:46,산청군,"산불 피해지원상담 중앙(경남)합동지원센터 안내 ■시간: 08~20시(주말, 공휴일도 운영) ■장소: 시천게이트볼장 ■피해시설 복구 및 보험 지급 상담 등"
232808,산불,,안전안내,2025-03-31 17:55:53,괴산군,"건조한 날씨 및 강풍으로 인한 산불발생 위험 매우 높습니다. 불법소각행위, 화목보일러 재처리 부주의로 인한 산불이 발생하지 않도록 주의해 주시기 바랍니다"
231098,대설,,안전안내,2025-03-17 06:07:13,인제군,"산지 적설량 다수. 고갯길 차량 운행 시 절대 서행, 내 집 앞 눈치우기 적극 참여, 보행 시 낙상 주의 등 대설 피해에 적극 주의하시기 바랍니다."
231153,대설,,안전안내,2025-03-17 20:59:25,경기도청,"밤부터 내일까지 도 전역에 많은 눈이 예상 ▲대중교통 이용과 차량 감속운행, 차간거리 유지 등 안전운전 ▲보행시 미끄럼 사고 등 안전에 유의 바랍니다."
233536,산불,,안전안내,2025-04-07 10:47:36,순천시,건조한 날씨가 지속되어 산불발생 위험이 높습니다. ▲논·밭두렁에서 쓰레기 소각 행위 금지 ▲입산 시 화기 소지 금지 ▲산불 발견 시 즉시 신고 바랍니다.
236929,호우,,안전안내,2025-06-21 06:49:12,함평군,"오늘 06:40 함평군 호우경보 발효. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 안전에 유의하시기 바랍니다."
240970,호우,,안전안내,2025-07-18 18:34:37,무안군,"남악 오룡지하차도 양방향 통행 가능하오니, 안전에 유의하시어 운전하시기 바랍니다."
236101,산불,,안전안내,2025-05-10 10:03:58,동구청,"산불예방을 위해 4월 1일부터 나불지~초례봉, 신숭겸장군유적지~만디체육시설을 제외한 전 등산로를 통제합니다. (팔공산은 국립공원공단에 문의) "
246231,기타,,안전안내,2025-08-15 16:33:43,부산시,"8.15.(금)~16.(토) 18시, 사직 일대 콘서트 및 야구경기로 극심한 혼잡 및 교통체증이 우려되오니 시민여러분께서는 안전에 유의하시기 바랍니다."
234575,강풍,,안전안내,2025-04-13 09:09:26,목포시,강풍이 지속되고 있으니 ▲ 야외활동 및 해안가 접근 자제 ▲ 입간판 등 외부 시설물 고정 ▲ 보행 시 낙하물 주의 등 안전에 유의 바랍니다. 
246488,폭염,,안전안내,2025-08-17 13:07:08,상주시,"더울 때는 하던 일을 멈추고 쉬는 것이 중요합니다. 폭염안전수칙(물,그늘,휴식) 지키기, 외출할 때 모자, 양산 사용 등으로 건강관리에 유의 바랍니다."
233788,산불,,안전안내,2025-04-08 13:57:06,창녕군,"건조한 날씨와 강풍으로 산불발생 위험이 높습니다 ▲쓰레기, 영농부산물 소각금지 ▲입산 시 화기물 소지 금지 ▲소각행위 및 흡연 등 금지"
239515,호우,,안전안내,2025-07-14 16:32:31,행정안전부,"오늘 16:30 충북(옥천,영동) 호우주의보 발령. 하천 주변 산책로, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 하천 범람에 유의."
240529,호우,,안전안내,2025-07-17 17:15:42,봉화군,오늘 17시30분부터 호우로 인하여 내성천 둔치주차장을 통제하오니 주차를 금지하여주시고 차량을 신속히 이동하여 주시기 바랍니다.
247125,폭염,,안전안내,2025-08-21 14:48:35,가평군,"현재 폭염이 지속 중입니다. 물 충분히 마시기, 무더위 쉼터 이용, 실외 작업장 폭염 안전수칙(물, 그늘, 휴식) 지키키 등 안전에 유의바랍니다."
247037,화재,,안전안내,2025-08-21 10:34:20,무안군,"현재 운남면 내리991, 주택화재로 불길 진압 중입니다. 차량은 주변 도로를 우회하고, 인근 주민들께서는 연기 흡입을 하지 않도록 안전에 유의바랍니다."
242163,폭염,,안전안내,2025-07-23 10:09:42,의령군,"의령군 폭염특보 발효중. 낮 시간대 야외 활동 자제, 충분히 물을 마시고 그늘에서 휴식을 취하는 등 건강관리에 유의하여 주시기 바랍니다."
247011,폭염,,안전안내,2025-08-21 10:00:33,김해시,"김해시 폭염경보 발효 중 ▲야외작업(공사현장,논밭작업 등) 자제 ▲폭염 안전수칙 준수(물,그늘,휴식) ▲물놀이 안전사고 주의 등 안전에 유의 바랍니다."
237531,폭염,,안전안내,2025-06-30 14:13:41,김천시,"김천시 폭염경보 발효 중. 낮시간 동안 영농 작업 등 실외 활동 자제, 충분한 물 섭취 및 그늘에서 휴식을 취하는 등 건강관리에 유의하시길 바랍니다"
246329,폭염,,안전안내,2025-08-16 12:40:41,고령군,"낮 최고 체감온도 35도▲낮 시간 야외작업 자제▲무더위쉼터, 이용▲충분한 수분섭취 및 휴식▲외출시 양산 쓰기 등 온열질환에 유의 바랍니다."
243045,폭염,,안전안내,2025-07-27 13:02:38,인천서구청,폭염경보가 발령 중입니다. ▲충분한 물 섭취▲그늘에서 휴식▲야외활동 자제▲냉방기기 화재 주의 등 건강관리에 유의하시기 바랍니다
233796,산불,,안전안내,2025-04-08 14:21:07,경상남도,"산불재난 국가위기경보 “심각” 단계 ▲입산통제구역 출입 금지 ▲논·밭두렁, 영농부산물 등 소각 금지 ▲담배꽁초 등 불씨 관리에 유의하여 주시기 바랍니다"
242070,폭염,,안전안내,2025-07-22 14:13:38,김해시,"김해시 폭염경보 지속 중. ▲한낮 야외작업 자제 ▲ 충분한 수분섭취, 그늘에서 휴식 ▲물놀이 안전수칙 준수 등 건강관리에 유의 바랍니다."
235653,산불,,안전안내,2025-04-29 13:51:21,진주시,금일 건조한 날씨와 강풍으로 산불 위험이 높습니다. ▲입산지제 ▲산림주변 영농부산물쓰레기 불법소각 금지 등 산불예방에 협조하여 주시기 바랍니다.
237377,폭염,,안전안내,2025-06-29 11:00:38,부산시,부산 전 지역 폭염주의보 발효 중 ▲낮 시간대 야외활동 자제 ▲충분한 수분 섭취 ▲시원한 장소에서 충분한 휴식 등으로 건강관리에 유의하시기 바랍니다.
246889,폭염,,안전안내,2025-08-20 11:11:55,의성군,"폭염 대비 안전관리 유의
△무더위 취약시간대 영농활동, 실외작업 자제 
△충분히 물을 마시고 그늘에서 휴식을 취하는 등 건강관리에 유의하시기 바랍니다."
242450,폭염,,안전안내,2025-07-24 13:52:37,완주군,"연일 폭염이 지속되고 있습니다. 낮 동안 야외 작업과 외출을 자제하시고, 충분한 물 섭취를 통해 건강관리에 유의해 주세요."
241809,폭염,,안전안내,2025-07-21 11:44:11,아산시,"호우 이후 덥고 습한 날씨가 지속되고 있습니다. 야외 활동 자제, 충분히 물을 마시고 그늘에서 휴식을 취하는 등 건강관리에 유의하시기 바랍니다."
233756,산불,,안전안내,2025-04-08 11:02:48,제주도,건조특보가 발효중에 있어 산불위험이 매우 높습니다▲실수로 산불발생시에도 3년이하 징역▲입산시 흡연 및 화기 소지 금지▲소각행위를 금지하여 주시기 바랍니다
248378,폭염,,안전안내,2025-08-30 13:48:38,함양군,연일 무더운 날씨가 지속되고 있습니다 ▲온열질환 주의 ▲수분 섭취 ▲무더위 쉼터 이용 ▲그늘에서의 휴식 ▲외출 시 양산 쓰기 등 건강에 유의 바랍니다.
246682,폭염,,안전안내,2025-08-18 16:29:48,곡성군,"곡성군 폭염특보 발효중. ▲낮 시간 논·밭, 비닐하우스 등 야외작업 자재 ▲충분한 물 섭취 ▲그늘에서 휴식 ▲열사병,탈진 등 건강에 유의하시기 바랍니다."
238321,폭염,,안전안내,2025-07-06 14:05:28,전주시,"연일 무더위가 지속되고 있습니다. 낮 시간동안 야외활동 및 작업을 자제하시고 물 자주마시기, 그늘에서 휴식 취하기 등 건강관리에 유의하시기 바랍니다."
231569,산불,,안전안내,2025-03-23 16:25:40,순창군,"산불 재난 국가위기경보 심각 단계 발령. 실수로 산불을 냈더라도 벌금 또는 징역형 등 강력한 처벌을 받게 되니, 산불 예방에 적극 동참 바랍니다."
241551,홍수,,안전안내,2025-07-19 18:30:00,창녕군,(대피명령 발령) 18:30 낙동강 홍수 우려. 우강리 강마을 주민들은 우강2구법사지경로당(도천면 법사지길 21)으로 즉시 대피
233842,산불,,안전안내,2025-04-08 16:22:55,경상북도,구미 도개면 산불 발생. 입산 금지. 인근 주민과 등산객은 안전사고에 주의하세요. 
240269,호우,,안전안내,2025-07-17 13:24:46,중구,"비가 많이 올 것으로 예상됩니다. 집 주변 빗물받이 덮개 제거, 급경사지, 공사장, 하천변 산책로 등 위험 지역 방문을 자제 하시길 바랍니다."
247774,폭염,,안전안내,2025-08-25 14:03:00,임실군,무더위 지속 중 ▲옥외작업중지 권고 ▲매 2시간 이내 20분 이상 휴식 ▲충분한 수분 섭취 등 폭염 안전 5대 기본 수칙을 준수하여 주시기 바랍니다.
233653,산불,,안전안내,2025-04-07 17:55:00,양평군,"강풍과 건조한 날씨 지속, 산불발생 주의 ▲입산금지, 소각행위 일체금지 ▲작은부주의로 대형산불이 발생됩니다.  "
234275,강풍,,안전안내,2025-04-11 17:33:41,영암군,주말(12~13일)간 강한 바람이 예상되니 ▲옥외시설물 고정 및 실내이동 ▲야외활동 및 해안가 접근 자제 ▲낙하·전도사고 주의 등 안전에 유의 바랍니다.
247042,폭염,,안전안내,2025-08-21 10:47:46,나주시,"무더운 시간 야외활동(논, 밭, 실외작업) 자제 불가피할 땐 2명 이상이 함께하며 그늘에서 물과 휴식을 충분히 취하세요"
241716,기타,,안전안내,2025-07-20 10:40:46,춘천시,의암댐 수문개방으로 강촌리 671-1~서천리 산180-1 구간 농어촌도로 통제 중입니다. 통제구간 진입금지 및 우회하시고 안전한 곳으로 이동바랍니다
239417,호우,,안전안내,2025-07-13 17:59:14,충청북도,"오늘밤부터 많은 비가 내리는 곳이 있겠습니다. 축대, 배수로 등을 사전점검하고 하천변, 경사지 등 위험지역 접근과 물놀이, 야영을 자제하시기 바랍니다."
242023,폭염,,안전안내,2025-07-22 13:00:39,안산시,습하고 무더운 날씨에 지속될 것으로 보입니다. ▲무더위 시간대 야외작업(공사장 등) 자제 ▲그늘에서 휴식 ▲물 섭취 등 건강 관리에 유의 바랍니다.
236973,강풍,,안전안내,2025-06-21 10:46:45,영도구,현재 부산지역 강풍주의보가 발효 중입니다. ▲간판 등 부착물 고정 ▲낙하물 주의 ▲야외활동 자제 ▲해안가 접근 금지 등 안전에 유의 바랍니다.
247338,폭염,,안전안내,2025-08-23 09:59:40,충청북도,도내 폭염과 열대야 지속 중 △물 자주 마시기 △무더위쉼터 이용 △무리한 야외 활동 및 행사 자제하기 등 온열질환 예방수칙을 준수바랍니다.
233481,산불,,안전안내,2025-04-06 15:17:24,남해군,건조한 날씨와 강풍으로 산불 발생 위험이 높습니다.▲담배꽁초 투기 금지▲쓰레기·영농부산물 불법소각 금지▲화목보일러 재 처리 등 산불예방에 주의 바랍니다.
235164,산불,,안전안내,2025-04-25 10:06:11,부안군,"산불재난 국가위기경보 경계단계 발령중으로 ▲산림인접지역 소각행위금지▲영농부산물, 쓰레기 불법소각 금지▲화목보일러 재 처리 철저 등 산불예방에 주의바랍니다"
246443,폭염,,안전안내,2025-08-17 10:22:39,계양구청,"오늘 11시 계양구 폭염주의보 발효. 야외 활동 자제, 충분히 물을 마시고 그늘에서 휴식을 취하는 등 건강관리에 유의 바랍니다."
231482,산불,,안전안내,2025-03-23 10:16:11,안동시,"의성 안평 산불로 인해 연기피해가 우려되오니 마스크 착용 등 안전에 유의해주시기 바라며, 특히 남선, 임하, 길안 주민께서는 외출을 자제하시기 바랍니다."
247991,폭염,,안전안내,2025-08-27 10:30:11,제주도,폭염으로 열에 장시간 노출될 경우 온열질환 발생위험이 높습니다. ▲외출 시 모자/양산 사용 ▲충분한 수분 섭취 ▲부모님 안부묻기 등 건강관리에 유의.
248015,폭염,,안전안내,2025-08-27 13:09:49,김포시,"무더위가 지속되고 있습니다.▲논·밭, 공사장 등 야외활동 자제▲충분한 물 섭취▲양산, 모자를 착용하여 온열질환을 예방하시기 바랍니다."
233995,산불,,안전안내,2025-04-09 18:00:27,고성군,▲실수로 산불을 내더라도 3년 이하의 징역형에 처해질 수 있습니다.▲산림연접지(100M 내) 내 소각시 과태료 30만원이 부과됩니다.
246788,폭염,,안전안내,2025-08-19 14:02:28,가평군,"현재 폭염이 지속 중입니다. 물 충분히 마시기, 무더위 쉼터 이용, 실외 작업장 폭염 안전수칙(물, 그늘, 휴식) 지키키 등 안전에 유의바랍니다."
246336,폭염,,안전안내,2025-08-16 13:01:10,신안군,"신안군 전 지역에 폭염으로 인한 무더위 날씨가 지속되고 있습니다. 야외 활동 자제, 충분한 물 섭취 등 건강관리에 유의바랍니다."
246057,폭염,,안전안내,2025-08-14 14:04:56,무주군,"더울 때에는 하던 일을 멈추고 쉬는 것이 중요합니다. 폭염 안전수칙(물,그늘,휴식)지키기, 외출시 모자, 양산 사용 등으로 건강관리에 유의 바랍니다."
241474,호우,,안전안내,2025-07-19 15:10:57,함양군,금일 15시부로 유림면(임천교) 통행제한 해제됨을 알려드립니다.
238525,폭염,,안전안내,2025-07-08 10:00:34,경산시,폭염으로 무더운 날씨가 지속되오니 ▲장시간 야외활동 및 실외작업 자제 ▲그늘에서 휴식 ▲충분한 수분 섭취 등 건강관리에 유의 바랍니다.
233873,산불,,안전안내,2025-04-09 09:15:48,함평군,"건조한 날씨와 강풍으로 작은 부주의가 대형산불로 번질 수 있습니다. 쓰레기, 영농부산물 소각 및 논ㆍ밭두렁 태우기 금지 등 주의바랍니다. "
241018,호우,,안전안내,2025-07-18 20:49:28,광주 북구,"호우경보 발효에 따라 새벽 시간대에 많은 비. 침수예방과 안전을 위해 실외에 두신 가재도구, 가전제품 등을 신속히 주택 안으로 옮겨주시기 바랍니다."
234054,산불,,안전안내,2025-04-10 11:35:01,영양군,산불재난 국가위기경보 심각 단계 발령 중. 산림 주변 소각 행위 절대 금지. 입산자제.
231476,산불,,안전안내,2025-03-23 09:27:39,청송군,건조한 날씨와 강한 바람으로 산불 발생위험이 매우 높으니 농산폐기물 소각 등으로 산불이 발생하지 않도록 주의하여 주시기 바랍니다. 
241097,홍수,,안전안내,2025-07-19 05:50:36,낙동강홍수통제소,"오늘 05:50 태화강 울산시(태화교)지점 홍수주의보. 피해에 대비 바랍니다. 내 위치, 침수우려지역 확인 vo.la/lNGXEWX"
237355,폭염,,안전안내,2025-06-29 10:12:39,영덕군,"금일 영덕군 폭염주의보 발효 중. 야외 활동 자제, 충분히 물을 마시고 그늘에서 휴식을 취하는 등 온열질환 발생에 유의하시기 바랍니다."
235758,산불,,안전안내,2025-04-30 11:16:45,북구,현재 함지산 잔불 진화 작업이 진행 중으로 입산은 매우 위험한 상황입니다. 주민 및 등산객 여러분께서는 함지산 입산을 절대 삼가주시기 바랍니다. 
237986,폭염,,안전안내,2025-07-04 11:45:23,보은군,"보은군지역 폭염지속. 야외 활동 자제, 충분히 물을 마시고 그늘에서 휴식을 취하는 등 건강관리에 유의."
246462,기타,,안전안내,2025-08-17 11:00:45,경상남도,물놀이 안전수칙을 준수하여 주시기 바랍니다 ▲충분한 준비 운동 ▲구명조끼 착용 ▲안전구역에서 물놀이 ▲음주 후 입수금지 ▲어린이는 보호자와 동행
233580,산불,,안전안내,2025-04-07 14:26:18,청송군,"건조한 날씨와 강한 바람으로 산불 발생 위험이 높습니다.▲영농 부산물, 쓰레기 소각 금지▲입산 시 화기소지 금지 등 산불예방에 협조해 주시기 바랍니다."
247297,폭염,,안전안내,2025-08-22 15:05:17,함안군,무더운 날씨 지속 중 ▲물놀이 안전수칙 준수 ▲충분한 수분 섭취 ▲부모님·이웃 간 안부 묻기 ▲외출 시 양산쓰기 등 건강에 유의 바랍니다.
237995,폭염,,안전안내,2025-07-04 13:00:05,천안시,"폭염 지속중 ▲무더위 취약시간대 영농·공사작업 자제▲낮시간 외출·야외활동 자제▲폭염안전수칙(물,휴식,그늘) 준수 등 건강관리에 유의하세요"
247126,폭염,,안전안내,2025-08-21 14:49:25,함양군,"현재 폭염이 지속 중입니다. 물 충분히 마시기, 무더위 쉼터 이용, 실외 작업장 폭염 안전수칙(물, 그늘, 휴식) 지키키 등 안전에 유의바랍니다."
246955,민방공,,안전안내,2025-08-20 14:20:16,행정안전부,"14:20 훈련경보 해제, 국민 여러분께서는 일상으로 돌아가시기 바랍니다."
235992,산불,,안전안내,2025-05-05 14:09:30,성주군,현재 강풍으로 인해 산불 발생 위험이 높습니다. ▲산림 인근 소각행위 절대금지 ▲입산 시 화기소지 금지 등 산불 예방에 적극 협조 바랍니다. 
236695,홍수,,안전안내,2025-06-18 10:41:47,강진군,6.18.(수) 14시부터 장흥댐 83.2㎥/초 이내 방류 실시로 하천 수위 상승 예상. 하천 주변에 계신 경우 안전한 곳으로 대피하시기 바랍니다.
240137,호우,,안전안내,2025-07-17 11:07:01,장수군,"비가 많이 올 것으로 예상됩니다. 비가 내리는 동안 야외활동 및 산간 계곡, 하천변 산책로 등 위험 지역 방문을 자제하세요."
233271,기타,,안전안내,2025-04-04 16:30:34,서울교통공사,"3호선 안국역 폐쇄 및 무정차 통과는 16:32부로 종료하고, 정상운행 예정입니다. 열차 이용에 참고하시기 바랍니다."
237201,폭염,,안전안내,2025-06-27 11:04:34,부산시,"오늘 11시부로 부산 전 지역 폭염주의보가 발효되었습니다. 물 자주 마시기, 작업장 온도 낮추기, 주기적 휴식 등으로 건강관리에 유의 바랍니다."
237419,폭염,,안전안내,2025-06-29 14:00:20,의성군,"폭염 대비 안전관리 유의
△무더위 취약시간대 영농활동, 실외작업 자제 
△충분한 물 섭취, 그늘에서 휴식을 취하는 등 건강관리에 유의하시기 바랍니다."
242859,폭염,,안전안내,2025-07-26 13:51:35,김해시,"폭염경보 발효 중. ▲가급적 외출자제 ▲야외작업(논밭, 건설현장 등) 자제 ▲폭염 예방수칙 준주 ▲물놀이 안전수칙 준수 등 건강에 유의 바랍니다."
233807,화재,,안전안내,2025-04-08 14:52:36,안성시,"오늘 14:23경, 서운면 신기리 공장에서 화재 발생. 인근 차량은 인근도로를 우회하시고, 건물 내 시민분들께서은 창문을 닫아주시기 바랍니다. "
233408,산불,,안전안내,2025-04-06 10:00:13,완주군,"산불 재난 위기경보 심각단계 발령, ▲산림인접지 영농부산물, 쓰레기 등 소각행위 금지 ▲성묘·등산 등 입산 자제 ▲ 인화물 소지금지."
238289,폭염,,안전안내,2025-07-06 12:20:31,인천 서구청,"인천 전지역 폭염으로 인한 무더운 날씨가 지속되고 있습니다. 야외활동을 자제하여 주시고, 실외작업 시 충분한 휴식을 취해주시기 바랍니다."
247040,폭염,,안전안내,2025-08-21 10:40:07,해남군,"한낮 무더위가 심하여 온열질환 발생 우려가 매우 높으니 ▲한낮에는 논·밭 영농작업장, 건설현장 등 야외 작업 활동을 자제하여 건강관리에 유의 바랍니다."
240173,호우,,안전안내,2025-07-17 11:47:02,낙동강관리본부,호우예비특보 발효로 낙동강 생태공원 침수우려가 있으니 공원출입을 자제하여 주시기 바랍니다.
239909,호우,,안전안내,2025-07-17 06:34:11,행정안전부,"오늘 06:30 경기(오산,용인) 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요."
242359,금융,,안전안내,2025-07-24 10:02:29,동래구,"관내 피싱범죄 피해급증. 정부,공공기관은 인터넷주소(URL)가 포함된 민생회복소비쿠폰 관련 문자를 발송하지 않습니다. 피싱범죄 피해신고 112, 118"
234463,산불,,안전안내,2025-04-12 15:06:37,영주시,건조한 날씨와 부주의로 인한 대형산불이 지속 발생하고 있습니다. ▲산림주변 소각행위 및 흡연 금지 ▲입산 자제 등 산불 예방에 협조하여 주시기 바랍니다.
235318,산불,,안전안내,2025-04-27 07:28:21,양양군,인제군 하남리 일대 산불은 현재 잔불 정리 중입니다. 주민 여러분께서는 안심하시고 일상생활로 복귀하시기 바랍니다. 협조해주셔서 감사드립니다. 
245874,호우,,안전안내,2025-08-13 18:18:16,고양시청,"금일 고양시 100년 빈도 초과 강우 예상됨.하천 범람 시 도로와 하천이 구분이 안되므로 하천변 도로 진입 및 통행 금지, 소하천·구거·수로 진입 금지"
237617,폭염,,안전안내,2025-07-01 14:09:08,완도군,"완도군 전지역 폭염경보 발효 중 ▲논, 밭, 작업장 등에서 야외작업 자제 ▲충분히 물을 마시고 그늘에서 휴식을 취하는 등 건강관리에 유의바랍니다."
242821,폭염,,안전안내,2025-07-26 11:45:14,부여군,"연일 폭염 지속으로 인한 온열질환 위험이 매우 높습니다. 야외활동(공사작업,영농작업)을 자제하시고 폭염 안전수칙(물,그늘,휴식)을 준수하시기 바랍니다."
248703,호우,,안전안내,2025-09-02 13:25:59,부산시,현재 부산 지역에 강하고 많은 비가 내리고 있습니다. 하천 등 침수 위험지역에 계신 분은 지대가 높은 곳으로 즉시 이동 바랍니다
241123,호우,,안전안내,2025-07-19 07:02:24,보은군,(긴급)7월19일 08시부터 7월20일 18시까지 비룡저수지 수문방류알림. 삼가천 인근 주민 및 행랑객들은 즉시 안전한 곳으로 대피하여 주시기 바랍니다.
243262,폭염,,안전안내,2025-07-28 14:31:39,철원군,낮 최고 기온 34도 ▲야외 활동 자제 ▲무더위 쉼터 이용 ▲충분한 수분 섭취 및 휴식 ▲냉방기기 과열·누전으로 인한 화재 등 안전에 유의 바랍니다.
235031,산불,,안전안내,2025-04-20 13:00:07,세종시청,산불재난 국가위기 경보 경계단계 발효중 ▲산림인근 화기사용금지 ▲불법소각 금지 ▲적발 시 과태료 부과 ▲ 산불 예방에 적극 협조 바랍니다. 
239765,산사태,,안전안내,2025-07-16 23:34:49,진천군,"진천군내 강한 호우가 예정되어 산사태 발생 우려가 있으니, 산림인접지 주민들께서는 외출 자제, 위험지역 접근 자제 등 안전에 유의하시기 바랍니다."
237706,폭염,,안전안내,2025-07-02 11:04:52,동두천시,"폭염주의보 발효 중 ▲야외활동 자제 ▲야외 작업(논, 밭, 건설현장 등)자제 ▲폭염 예방(물, 그늘, 휴식)을 준수하여 안전관리에 유의하시기 바랍니다."
236888,강풍,,안전안내,2025-06-20 20:38:55,부산시,"금일 20시부로 부산지역에 강풍주의보가 발효되었습니다. 옥외시설물 고정, 낙하물 주의, 야외활동 자제 등 안전에 유의하시기 바랍니다."
234246,산불,,안전안내,2025-04-11 16:00:23,통영시,"산불재난 국가위기경보 심각 단계▲실화도 3년이하의 징역 또는 3천만원이하의 벌금▲입산통제구역 출입금지, 쓰레기소각 금지 등 산불예방에 협조바랍니다."
237754,호우,,안전안내,2025-07-02 14:05:35,봉화군,집중호우로 인한 낙석 발생으로 통행이 제한되었던 석포면 불미고개 입구~석포 하수처리장 구간은 금일 14:00부터 통행 재개되었음을 알려드립니다.
242072,수도,,안전안내,2025-07-22 14:18:59,상수도사업본부,"흐린 물 제거 작업 준비 중이므로, 물탱크 오염이 없도록 밸브를 반드시 잠궈 주시기 바랍니다.
※ 정상 통수시간 : 7. 23. 자정"
248198,폭염,,안전안내,2025-08-29 11:56:29,남해군,"남해군 무더위 지속 중△12시~17시 외출, 야외활동 삼가△물 자주 마시기△냉방기기 적절히 이용△실외작업장에서 폭염 안전 수칙 준수바랍니다."
231149,대설,,안전안내,2025-03-17 20:11:23,산청군,내일(18일) 새벽부터 눈 예보 ▲도로 결빙 주의 ▲차량 운행 시 감속운전 및 차간거리 확보 등 안전운전 바랍니다. 
